review,sentiment
Ordered chicken biryani from here. I was totally disappointed with the food. The biryani was stale and the chicken pieces tasted really bad. Never ordering again.,0
"What else can I say? That it is light and small? Not the fastest card on the market, but does the job. Copying files onto it is slow, but it is fast enough to play music or movies from it on your cellphone or other devices.",1
"I ordered corn fry magi which came overfried 😢 and the other order double egg and double chicken magi is also not that good...😭.
I never thought I would write such review.",0
"I ordered hazulnut delight, however there was no hazelnut flavour. The beverage was all spilled in the plastic bag it was delivered in
Not a good experience ☹️",0
"Sandisk has made great memory products for a very long time. This is no exception. I bought this to expand the memory of a tablet I bought for my fianc&eacute;e, and it works well. I made sure to buy Class 10 because i want the fastest interaction between the device and the storage. Nothing ruins a user experience like waiting for storage to access and being read from, or written to.",1
"Absolute sizzler is absolutely fantasy and lovely.I'm blessed and pleased to been here.Its like heaven on earth.The foods are delicious and it was delivered on time.Love to visit again and again...I feel like home,the staffs are also good and frank.KEEP IT UP ABSOLUTE TEAM",1
Does it's expected job. I use it in a dash cam video in my car and the quality is perfect.,1
Ordered chicken tandoori biryani very bad in taste and smells like a hell. Need to improve a lot and check before sending any parcels to customers. Delivery was on time,0
worst... wrong food is delivered. Response is also not good,0
Lovely Drinks with tastefully done interiors and a garden sitout outside makes it our go to place on weekends. We had the ginger fish and spread my fish and both were made well .,1
"I bought the 64GB version for my Samsung Galaxy Note II and it works great.  Didn't need to format or anything.  Opened the box, popped it into my phone and it worked just as expected.  Transfer speeds via usb connected to the phone and direct via card reader are both fast.I also bought the 32GB version to use (with included SD adapter) in my Canon SD4500IS.  Again, just popped it directly into my device and it was ready to go.  Very happy with both products.  I've used many Sandisk flash cards in the past without issue so I expect these will hold up extremely well over time as well.  It might be a few more bucks than some lesser known brands, but I feel its worth the premium.",1
never had any problems with memory from san disk.  quality good products.  buy again for future needs.  good for a long time,1
"Awesome place !!!

1. Good ambiance,
2. Great food ( Veg)
3. Chef always comes to your table to know if we are enjoying the starters and any improvement is needed or any special starter that we prefer etc.,


My kid loves this place and we have been there multiple times and still don't get bored.",1
"Very much satisfied with the food and service. They had customised kulfi with different types of toppings and it's really good. The non-veg starters are served with normal spice levels and are tasty. If you like spicy food, ask for Tandoori chicken with extra spices. You will love it.",1
I recently upgrade my cellphone to the Samsung Galaxy Note II super phone and needed/wanted a larger memory card.  This unit is much better than I could've every ask for with it performance and reliability.,1
Very busy place. Rude waitress. Thalis are very nice here but don’t try any other varieties because they taste very bad. I had very bad experience. Only vegetarian food.,0
"Please never ever think of ordering noodles here. It was too oily and only noodles with paneer. Who puts paneer in Chinese hakka noodles !!! And then adding to the taste, the delivery was very delayed (this is zomato' fault, agreed). Indian food is good which they are good at.",0
It's a good place to chill with friends and watch sports...A typical sportfreakzone.....food and beverages are quite reasonable and are above average.,1
"What a bad food serving this restaurant for high price. I ordered today and found food was awful. Before going hear be careful about your health. What I received from this restaurant cold nans uncooked rice, overcooked paneer. From my end zero star. Sach a awful food.",0
The staff is not at all polite. Even we got dirty plates. Its one of the worst experience I had. I would suggest to order food from online if you wish to have food from here. The taste of food is decent but it has no ambience. In a way they charge more than the service they provide.,0
"This is my 4th unit that I had purchased from SanDisk. Used it in a Sony Z Tablet, Note 2, S4, Q10 and most recently the Sony Z1 smartphone. Data transfer speeds are quick and you get consistent transfers without any errors.A worth buy!",1
Have been eating in Sardarji's from a long time but now I feel they have lost the taste in their food. Nothing is good not even chat. Will have to look out for another option in Hyderabad for good chat.,0
